sample	Ng_complex	Ng_branch	Ng_bisect	Ng_coreFuc	Ng_sia
GTEX-145MI-0011-R4b-SM-5PNZH	-2.36782737474589	-2.36782737474589	-2.36782737474589	-2.36782737474589	-2.36782737474589
GTEX-145MI-0011-R6a-SM-5PNZA	-2.25970217831939	-2.25970217831939	-2.25970217831939	-2.25970217831939	-2.25970217831939
GTEX-145MI-0011-R8b-SM-5PNZ9	-2.33248572805963	-2.33248572805963	-2.33248572805963	-2.33248572805963	-2.33248572805963
GTEX-145MI-0326-SM-5Q5EV	-2.23353897108924	-2.23353897108924	-2.23353897108924	-2.23353897108924	-2.48622306353962
GTEX-145MI-0426-SM-5O99V	-0.12631526383058	-0.12631526383058	-0.12631526383058	-0.148502685589296	-0.128822116713544
GTEX-145MI-0526-SM-5O9A8	-0.453454675511354	-0.453454675511354	-0.453454675511354	-0.835238099853879	-0.453454675511354
GTEX-145MI-0626-SM-5SI8S	-1.20020962982064	-1.20020962982064	-1.20020962982064	-1.47927553513526	-1.50293544197706
GTEX-145MI-0826-SM-5SI95	-0.162997034313108	-0.162997034313108	-0.162997034313108	-0.162997034313108	-0.162997034313108
GTEX-145MI-1126-SM-5O9AK	0.0526966766281224	0.0526966766281224	-0.0874507569329724	0.0526966766281224	0.0526966766281224
GTEX-145MI-2626-SM-5QGQ8	-0.920537787563323	-0.920537787563323	-0.920537787563323	-0.920537787563323	-0.920537787563323
GTEX-145MN-0126-SM-5RQHY	-0.152376209550604	-0.152376209550604	-0.152376209550604	-0.152376209550604	-0.673527475714961
GTEX-145MN-0226-SM-5QGPY	0.000752128794752644	0.000752128794752644	-0.96094423270378	0.000752128794752644	-0.345751872136922
GTEX-145MN-0326-SM-5QGQI	-0.426552467761781	-0.426552467761781	-0.426552467761781	-0.426552467761781	-0.496497245734514
GTEX-145MN-0626-SM-5QGRH	-1.36347583668955	-1.36347583668955	-1.36347583668955	-1.36347583668955	-1.54511611167049
GTEX-145MN-0726-SM-5NQBH	-1.68442492983346	-1.68442492983346	-1.68442492983346	-1.68442492983346	-1.85409983774211
GTEX-145MN-0926-SM-5NQBT	-0.105207047025304	-0.105207047025304	-0.105207047025304	-0.105207047025304	-0.405648142223691
GTEX-145MN-1026-SM-5NQ9G	-0.453542529780765	-0.453542529780765	-0.574254678643807	-0.753043270079545	-0.515404377978086
GTEX-145MN-1126-SM-5RQJB	-0.554176608555778	-0.554176608555778	-0.554176608555778	-0.554176608555778	-0.592173358639152
GTEX-145MN-1326-SM-5NQ9S	-0.484053080287016	-0.484053080287016	-0.484053080287016	-0.484053080287016	-1.17723785805645
GTEX-145MN-1426-SM-5SI9H	-1.20908281340221	-1.20908281340221	-1.20908281340221	-1.20908281340221	-1.20908281340221
GTEX-145MN-1526-SM-5SI9T	-0.418772367849541	-0.418772367849541	-0.418772367849541	-0.418772367849541	-0.596811679424482
GTEX-145MN-1726-SM-5SIA6	-0.749509396615115	-0.749509396615115	-0.749509396615115	-0.749509396615115	-0.749509396615115
GTEX-145MN-1926-SM-5SIAI	-0.346677387519556	-0.346677387519556	-0.346677387519556	-0.346677387519556	-0.376314747601691
GTEX-145MN-2226-SM-5SIAU	-0.678770542022177	-0.678770542022177	-0.678770542022177	-0.678770542022177	-1.09037978256404
GTEX-145MN-2326-SM-5SIB7	-0.495184294038138	-0.495184294038138	-0.974320961611894	-0.495184294038138	-0.667044685554403
GTEX-145MN-2426-SM-5NQA5	-1.55007611932488	-1.5722877247866	-1.55007611932488	-1.55007611932488	-1.55007611932488
GTEX-145MN-2626-SM-5NQAH	-0.0518121013236588	-0.0518121013236588	-0.0518121013236588	-0.0518121013236588	-0.191512336311043
GTEX-145MO-0126-SM-5S2QU	-0.4733195451298	-0.4733195451298	-0.4733195451298	-0.4733195451298	-0.4733195451298
GTEX-145MO-0326-SM-5Q5B3	-0.712566493205547	-0.712566493205547	-0.712566493205547	-0.712566493205547	-0.722830224645653
GTEX-145MO-0426-SM-5QGP6	-0.687567890227061	-0.687567890227061	-0.687567890227061	-0.687567890227061	-0.687567890227061
GTEX-145MO-0526-SM-5Q5F7	-0.457305955276869	-0.457305955276869	-0.457305955276869	-0.457305955276869	-0.559556643713207
GTEX-145MO-0626-SM-5NQAW	-1.15706701586264	-1.15706701586264	-1.32084367678634	-1.15706701586264	-1.15706701586264
GTEX-145MO-0726-SM-5NQB9	-2.28899330686946	-2.28899330686946	-2.28899330686946	-2.28899330686946	-2.28899330686946
GTEX-145MO-0826-SM-5NQBL	-0.800223674057026	-0.800223674057026	-0.800223674057026	-0.800223674057026	-1.0418985720399
GTEX-145MO-1126-SM-5NQBX	-2.59629043976115	-2.59629043976115	-2.59629043976115	-2.59629043976115	-2.70579679051729
GTEX-145MO-1226-SM-5QGPC	-0.853179727090799	-0.853179727090799	-1.11769349905672	-0.853179727090799	-0.853179727090799
GTEX-145MO-1326-SM-5Q5EF	-0.600983395179558	-0.600983395179558	-0.600983395179558	-0.600983395179558	-0.600983395179558
GTEX-145MO-1426-SM-DTX9W	-0.25070013984097	-0.25070013984097	-1.30486433422052	-0.694698826323703	-0.325100708830991
GTEX-145MO-1526-SM-5QGQC	-1.06864944282242	-1.06864944282242	-1.06864944282242	-1.06864944282242	-1.06864944282242
GTEX-145MO-2126-SM-5Q5CZ	-1.43547439543482	-1.43547439543482	-1.43547439543482	-1.43547439543482	-1.61453514790661
GTEX-145MO-2226-SM-5Q5BN	-1.51629001535445	-1.51629001535445	-1.51629001535445	-1.51629001535445	-1.51629001535445
GTEX-145MO-2326-SM-5NQ9K	-1.54014661502855	-1.54014661502855	-1.54014661502855	-2.2539952029932	-1.54014661502855
GTEX-145MO-2426-SM-5NQ9W	-0.813341032461475	-0.813341032461475	-0.813341032461475	-0.813341032461475	-0.813341032461475
GTEX-145MO-2626-SM-5QGPD	-0.823503435871119	-0.823503435871119	-0.823503435871119	-0.823503435871119	-0.823503435871119
GTEX-145MO-2826-SM-5LU96	-0.271269537761656	-0.271269537761656	-0.868853899310354	-0.593487931653991	-0.371056777580153
GTEX-145MO-3126-SM-5S2RT	-0.675047252871976	-0.675047252871976	-0.675047252871976	-0.675047252871976	-0.675047252871976
GTEX-146FH-0126-SM-5QGPP	-0.812339765380748	-0.812339765380748	-0.812339765380748	-0.812339765380748	-0.812339765380748
GTEX-146FH-0226-SM-5QGPQ	-0.124567181368999	-0.124567181368999	-0.124567181368999	-0.155795517763656	-0.494788930120995
GTEX-146FH-0326-SM-5QGPT	-0.117959546462035	-0.117959546462035	-0.117959546462035	-0.117959546462035	-0.556176210990064
GTEX-146FH-0426-SM-5QGPS	-1.52842818937608	-1.52842818937608	-1.52842818937608	-1.52842818937608	-1.52842818937608
GTEX-146FH-0526-SM-5QGQ3	-2.75188447572544	-2.75188447572544	-2.75188447572544	-2.75188447572544	-2.75188447572544
GTEX-146FH-0826-SM-5SI8T	0.138461081881658	0.138461081881658	0.138461081881658	0.138461081881658	0.118343569868704
GTEX-146FH-0926-SM-5SI96	0.105976248396701	0.105976248396701	0.105976248396701	0.105976248396701	0.105976248396701
GTEX-146FH-1026-SM-5RQIF	-1.50791793959356	-1.50791793959356	-1.50791793959356	-1.50791793959356	-1.50791793959356
GTEX-146FH-1126-SM-5NQAT	-0.822765271947348	-0.822765271947348	-0.822765271947348	-0.822765271947348	-0.822765271947348
GTEX-146FH-1226-SM-5NQB6	-0.0420048672744503	-0.0420048672744503	-0.0420048672744503	-0.0420048672744503	-0.0420048672744503
GTEX-146FH-1326-SM-5NQBI	-0.276568033663644	-0.276568033663644	-0.964376447183509	-0.276568033663644	-0.276568033663644
GTEX-146FH-1526-SM-5NQBU	-0.480939538105014	-0.480939538105014	-1.33078608909475	-1.72554205173842	-0.600495626344611
GTEX-146FH-1626-SM-5NQ9H	-0.142868135241322	-0.142868135241322	-0.142868135241322	-0.243024679103375	-0.513362072472157
GTEX-146FH-1726-SM-5QGQ2	-0.30665761466393	-0.30665761466393	-0.50296142479106	-0.398319435773365	-0.413955869114944
GTEX-146FH-1926-SM-5Q5B2	0.176772444269426	0.176772444269426	0.129841529731503	0.176772444269426	0.0045904264767454
GTEX-146FH-2026-SM-5SI9I	0.0426709665293578	0.0426709665293578	0.0426709665293578	0.0426709665293578	-0.127371062734986
GTEX-146FH-2126-SM-5SI9U	-0.1265968922274	-0.1265968922274	-0.1265968922274	-0.1265968922274	-0.343144259826777
GTEX-146FH-2426-SM-5Q5EW	-0.0169024753686037	-0.0169024753686037	-0.303957374777373	-0.0169024753686037	-0.10810572737136
GTEX-146FH-2526-SM-5Q5BP	0.331024100495699	0.331024100495699	-0.68646541213054	0.331024100495699	-0.558397707131813
GTEX-146FH-2626-SM-5Q5E1	0.0105182387421608	-0.0458663831169993	-0.503968213175297	0.0105182387421608	0.0105182387421608
GTEX-146FQ-0126-SM-5NQA9	-0.769545935015924	-0.769545935015924	-0.769545935015924	-0.769545935015924	-0.769545935015924
GTEX-146FQ-0226-SM-5NQAL	-0.0824651294017783	-0.0906337402377018	-0.0824651294017783	-0.360241817157727	-0.349256599081376
GTEX-146FQ-0326-SM-5NQAX	-1.3786342059071	-1.4346754832661	-1.3786342059071	-1.3786342059071	-1.3786342059071
GTEX-146FQ-0426-SM-5NQBA	0.0127138545624182	0.0127138545624182	0.0127138545624182	0.0127138545624182	-0.158308066058429
GTEX-146FQ-0526-SM-5LU9I	-0.24903839134688	-0.24903839134688	-0.24903839134688	-0.24903839134688	-0.24903839134688
GTEX-146FQ-0626-SM-5LU9U	-0.518114652297867	-0.518114652297867	-0.518114652297867	-0.518114652297867	-0.67824552023382
GTEX-146FQ-0726-SM-5LUA7	0.476867630839143	0.476867630839143	0.273396692324511	0.0633458996009662	-0.0382768749744095
GTEX-146FQ-0826-SM-5LUAJ	-0.197105877868626	-0.197105877868626	-0.779750070515216	-0.197105877868626	-0.197105877868626
GTEX-146FQ-0926-SM-5LUAV	0.129142965793197	0.129142965793197	0.129142965793197	0.129142965793197	0.0213820609513959
GTEX-146FQ-1026-SM-5LU8I	-0.11668189169436	-0.11668189169436	-0.317032878550947	-0.262346577624352	-0.140569166776082
GTEX-146FQ-1126-SM-5NQBM	-0.960262043411827	-0.960262043411827	-0.960262043411827	-0.960262043411827	-0.960262043411827
GTEX-146FQ-1526-SM-5Q5CX	-1.67340500784156	-1.67340500784156	-1.67340500784156	-1.67340500784156	-1.70985009193798
GTEX-146FQ-1726-SM-5QGPX	-0.647161232574223	-0.647161232574223	-0.647161232574223	-0.647161232574223	-0.647161232574223
GTEX-146FQ-1926-SM-5NQBY	-0.489073959500054	-0.489073959500054	-0.489073959500054	-0.489073959500054	-0.489073959500054
GTEX-146FQ-2126-SM-5RQHU	-0.33358591509065	-0.33358591509065	-0.33358591509065	-0.33358591509065	-0.33358591509065
GTEX-146FR-0126-SM-5Q5F3	-1.27910650762751	-1.27910650762751	-1.27910650762751	-1.27910650762751	-1.27910650762751
GTEX-146FR-0226-SM-5Q5F6	-0.833947396017133	-0.833947396017133	-0.833947396017133	-0.833947396017133	-1.25754549135204
GTEX-146FR-0326-SM-5SI8U	0.277185794290167	0.277185794290167	-0.816969630897646	0.0912814375109698	-0.112117373704266
GTEX-146FR-0426-SM-5SI97	-0.427431844709679	-0.427431844709679	-0.682427993127307	-0.769662843350265	-0.427431844709679
GTEX-146FR-0526-SM-5Q5EX	-0.685825325430782	-0.685825325430782	-0.685825325430782	-0.685825325430782	-0.70126257799639
GTEX-146FR-0626-SM-5RQJ1	-2.09023373057299	-2.09023373057299	-2.09023373057299	-2.09023373057299	-2.09023373057299
GTEX-146FR-0926-SM-5QGPE	-1.43868228519523	-1.43868228519523	-1.43868228519523	-1.43868228519523	-1.43868228519523
GTEX-146FR-1026-SM-5NQ9T	-0.452026957826482	-0.452026957826482	-0.8393550364037	-0.452026957826482	-0.452026957826482
GTEX-146FR-1226-SM-5SIA7	-0.130016506499257	-0.130016506499257	-0.219950219344821	-0.130016506499257	-0.130016506499257
GTEX-146FR-1326-SM-E9J48	0.135322466910558	0.135322466910558	0.135322466910558	0.135322466910558	0.135322466910558
GTEX-146FR-1426-SM-5SIAV	-0.441092833859014	-0.441092833859014	-0.441092833859014	-0.441092833859014	-0.441092833859014
GTEX-146FR-1526-SM-5SIB8	-0.463511573990345	-0.463511573990345	-0.754116435090197	-0.463511573990345	-0.670888081209864
GTEX-146FR-1626-SM-5Q5DS	-0.582290845254855	-0.582290845254855	-0.582290845254855	-0.582290845254855	-0.582290845254855
GTEX-146FR-1726-SM-5Q5DT	-1.59503154056063	-1.59503154056063	-1.59503154056063	-1.59503154056063	-1.59503154056063
GTEX-146FR-1826-SM-5QGPF	-0.510987600928414	-0.510987600928414	-0.510987600928414	-0.510987600928414	-0.530549985766258
GTEX-146FR-1926-SM-5NQA6	-0.35567034663059	-0.35567034663059	-0.35567034663059	-0.35567034663059	-0.458024336532848
GTEX-146FR-2026-SM-5NQAI	-0.58749948074805	-0.58749948074805	-0.58749948074805	-0.58749948074805	-0.58749948074805
GTEX-146FR-2426-SM-5NQAU	-0.293075763624563	-0.293075763624563	-0.453353637484468	-0.293075763624563	-0.293075763624563
GTEX-14753-0011-R10b-SM-5S2WE	-2.56895633037346	-2.56895633037346	-2.56895633037346	-2.56895633037346	-2.56895633037346
GTEX-14753-0011-R5a-SM-5S2VW	-4.27759037989655	-4.27759037989655	-4.27759037989655	-4.27759037989655	-4.27759037989655
GTEX-14753-0011-R6b-SM-5S2UD	-4.20809584832805	-4.20809584832805	-4.20809584832805	-4.20809584832805	-4.20809584832805
GTEX-14753-0011-R8b-SM-5S2U1	-4.18320172934777	-4.18320172934777	-4.18320172934777	-4.18320172934777	-4.18320172934777
GTEX-14753-0126-SM-5S2TX	-1.3303722410409	-1.3303722410409	-1.3303722410409	-1.3303722410409	-1.3303722410409
GTEX-14753-0226-SM-5Q5CH	-1.11600146353491	-1.11600146353491	-1.11600146353491	-1.11600146353491	-1.11600146353491
GTEX-14753-0326-SM-5QGQB	-0.32322946205467	-0.32322946205467	-0.32322946205467	-0.32322946205467	-0.460955343039002
GTEX-14753-0426-SM-5NQAM	-1.12747854883155	-1.12747854883155	-1.12747854883155	-1.12747854883155	-1.12747854883155
GTEX-14753-0526-SM-5QGPR	-2.15790416629999	-2.15790416629999	-2.15790416629999	-2.15790416629999	-2.15790416629999
GTEX-14753-0626-SM-5Q5CY	-0.395325898101197	-0.395325898101197	-0.395325898101197	-0.395325898101197	-0.39743362974451
GTEX-14753-0726-SM-5QGQO	-0.80076155901007	-0.80076155901007	-0.819872476183919	-0.949338995099381	-1.16193097132305
GTEX-14753-0926-SM-5Q5BI	-0.486364860844559	-0.486364860844559	-0.486364860844559	-0.486364860844559	-0.486364860844559
GTEX-14753-1626-SM-5NQ9L	-1.81292255044617	-1.81292255044617	-1.81292255044617	-2.35095476548211	-1.81292255044617
GTEX-14753-1726-SM-5NQ9X	-2.81826730820239	-2.81826730820239	-2.81826730820239	-2.81826730820239	-2.81826730820239
GTEX-14753-1926-SM-5NQAA	-1.53359531214723	-1.53359531214723	-1.53359531214723	-1.53359531214723	-1.53359531214723
GTEX-14753-2426-SM-5LU8U	-1.20579992885783	-1.20579992885783	-1.20579992885783	-1.20579992885783	-1.20579992885783
GTEX-14753-2526-SM-5LU97	-0.715467703249967	-0.715467703249967	-0.715467703249967	-0.715467703249967	-0.715467703249967
GTEX-14753-2926-SM-5LU9J	-0.452026957826482	-0.452026957826482	-0.946087098833196	-0.557414729084124	-0.871688620649519
GTEX-1477Z-0005-SM-5PNWD	-3.13890440364115	-3.13890440364115	-3.13890440364115	-3.13890440364115	-3.13890440364115
GTEX-1477Z-0011-R10b-SM-5S2RF	-2.29707935283876	-2.29707935283876	-2.29707935283876	-2.29707935283876	-2.29707935283876
GTEX-1477Z-0011-R3b-SM-5PNX9	-2.94089642811527	-2.94089642811527	-2.94089642811527	-2.94089642811527	-2.94089642811527
GTEX-1477Z-0011-R5b-SM-5PNUO	-2.81589545514259	-2.81589545514259	-2.81589545514259	-2.81589545514259	-2.81589545514259
GTEX-1477Z-0011-R8b-SM-5S2RG	-2.44505941068717	-2.44505941068717	-2.44505941068717	-2.44505941068717	-2.44505941068717
GTEX-1477Z-0226-SM-5TDCI	-0.0349983840470331	-0.0349983840470331	-0.38600478130809	-0.0349983840470331	-0.328660016712431
GTEX-1477Z-0326-SM-7IGLA	-0.414134464102376	-0.414134464102376	-0.414134464102376	-0.49661566188209	-0.456866689363674
GTEX-1477Z-0626-SM-5NQB7	-0.194083692146867	-0.194083692146867	-0.194083692146867	-0.194083692146867	-0.194083692146867
GTEX-1477Z-1126-SM-5P9GK	-1.34461608449606	-1.34461608449606	-1.34461608449606	-1.34461608449606	-1.34461608449606
GTEX-1477Z-1526-SM-5SI9V	-1.21989075283893	-1.21989075283893	-1.21989075283893	-1.21989075283893	-1.21989075283893
GTEX-1477Z-1626-SM-5SIA8	-1.27838632911979	-1.50284633755453	-1.27957620084344	-1.45520269689294	-1.27838632911979
GTEX-1477Z-2126-SM-5Q5CM	-1.06244009160149	-1.06244009160149	-1.06244009160149	-1.06244009160149	-1.06244009160149
GTEX-1477Z-2226-SM-5QGPG	0.0621856509674482	0.0621856509674482	0.0621856509674482	0.0621856509674482	0.0556759408899082
GTEX-1477Z-2826-SM-5SI9J	-0.563652656187953	-0.563652656187953	-0.563652656187953	-0.563652656187953	-0.563652656187953
GTEX-147F3-0005-SM-5N9FI	-2.92786104200914	-2.92786104200914	-2.92786104200914	-2.92786104200914	-2.92786104200914
GTEX-147F3-0126-SM-5NQBJ	-0.277362671604008	-0.277362671604008	-0.277362671604008	-0.277362671604008	-0.424853439654601
GTEX-147F3-0226-SM-5NQBV	-1.85439707745468	-1.85439707745468	-1.85439707745468	-1.85439707745468	-1.85439707745468
GTEX-147F3-0426-SM-5SI8V	-0.314001694908466	-0.314001694908466	-1.07564087032562	-0.314001694908466	-0.472506425087198
GTEX-147F3-0526-SM-5SI98	-0.662260447450829	-0.662260447450829	-0.695226228510075	-0.662260447450829	-0.662260447450829
GTEX-147F3-0626-SM-5NQ9I	-0.448075863727978	-0.448075863727978	-0.448075863727978	-0.448075863727978	-0.574905765109971
GTEX-147F3-0726-SM-5NQ9U	-0.000652281046966326	-0.000652281046966326	-0.000652281046966326	-0.0243229546569211	-0.524382940698094
GTEX-147F3-0826-SM-5NQA7	-0.695812476290776	-0.695812476290776	-0.841588645094642	-0.7216083188195	-0.695812476290776
GTEX-147F3-1526-SM-5SIAK	-0.120952055758853	-0.120952055758853	-0.787766432950705	-0.120952055758853	-0.120952055758853
GTEX-147F3-1726-SM-5SIAW	-0.731129318703583	-0.731129318703583	-0.731129318703583	-0.731129318703583	-0.731129318703583
GTEX-147F3-1926-SM-5SIB9	-0.587137219918559	-0.587137219918559	-0.587137219918559	-0.587137219918559	-0.587137219918559
GTEX-147F4-0006-SM-5O99T	-3.74532658826844	-3.74532658826844	-3.74532658826844	-3.74532658826844	-4.27784723013229
GTEX-147F4-0011-R10b-SM-5S2WC	-1.84595419580645	-1.84595419580645	-1.84595419580645	-1.84595419580645	-1.84595419580645
GTEX-147F4-0011-R6b-SM-5S2UP	-2.91427077854077	-2.91427077854077	-2.91427077854077	-2.91427077854077	-2.91427077854077
GTEX-147F4-0011-R8b-SM-5S2UN	-2.40683972591276	-2.40683972591276	-2.40683972591276	-2.40683972591276	-2.40683972591276
