sample	GM3_reach	GM2_reach	GM1_reach	GD3_reach
GTEX-139T6-0326-SM-5J2LY	-0.690955716598085	-0.690955716598085	-0.690955716598085	-0.690955716598085
GTEX-139T6-0426-SM-5IJEM	-0.18788108560412	-0.530786274788278	-0.530786274788278	-0.18788108560412
GTEX-139T6-0526-SM-5IJC9	-1.33636895777539	-1.33636895777539	-1.33636895777539	-1.33636895777539
GTEX-139T6-0626-SM-5IFF9	-1.32470919087635	-1.32470919087635	-1.32470919087635	-1.32470919087635
GTEX-139T6-0726-SM-5PNVK	-1.0374058610508	-1.0374058610508	-1.0374058610508	-1.0374058610508
GTEX-139T6-0826-SM-5J1O2	-1.01471189755153	-1.01471189755153	-1.01471189755153	-1.01471189755153
GTEX-139T6-1026-SM-5IJGC	-0.936986773459212	-0.936986773459212	-0.936986773459212	-0.936986773459212
GTEX-139T6-1226-SM-5IFFC	-0.906078698829592	-0.906078698829592	-0.906078698829592	-0.906078698829592
GTEX-139T6-1326-SM-5IFFO	-1.03584831574561	-1.03584831574561	-1.03584831574561	-1.03584831574561
GTEX-139T6-1426-SM-5P9J7	-0.920124332343264	-0.920124332343264	-0.920124332343264	-0.920124332343264
GTEX-139T6-1526-SM-5P9G6	-1.01270888076979	-1.01270888076979	-1.01270888076979	-1.01270888076979
GTEX-139T6-1626-SM-5PNYZ	-0.348876720314887	-0.742306660614856	-0.742306660614856	-1.03289311886694
GTEX-139T6-1726-SM-5PNZ3	-0.239913104806729	-0.239913104806729	-0.239913104806729	-0.71212196030714
GTEX-139T6-1826-SM-5KM2E	-0.806957214114237	-0.806957214114237	-0.806957214114237	-0.845428426069707
GTEX-139T6-2026-SM-5IFFL	-2.11341968606769	-2.11341968606769	-2.11341968606769	-2.11341968606769
GTEX-139T6-2126-SM-5KM37	-0.548149488496985	-0.661004931765144	-0.661004931765144	-1.05452939321848
GTEX-139T8-0006-SM-5NQ6V	-2.36545288490617	-2.36545288490617	-2.36545288490617	-2.36545288490617
GTEX-139T8-0008-SM-5ZZUD	0.0432960896410006	-0.883225748338609	-1.08690014452075	-1.09957832783671
GTEX-139T8-0011-R1a-SM-5HL75	-2.67243168750018	-2.67243168750018	-2.67243168750018	-2.67243168750018
GTEX-139T8-0011-R3b-SM-5HL4R	-2.13297861980849	-2.13297861980849	-2.13297861980849	-2.13297861980849
GTEX-139T8-0011-R4a-SM-5HL54	-1.89607167090549	-1.89607167090549	-1.89607167090549	-1.89607167090549
GTEX-139T8-0011-R5b-SM-5J1MO	-2.08189516225575	-2.08189516225575	-2.08189516225575	-2.08189516225575
GTEX-139T8-0126-SM-5K7XZ	-0.707293001064069	-0.707293001064069	-0.707293001064069	-0.707293001064069
GTEX-139T8-0226-SM-5L3EA	-0.273027481019017	-0.273027481019017	-0.273027481019017	-0.531302091363919
GTEX-139T8-0326-SM-5IJCM	-0.018170381912007	-0.018170381912007	-0.018170381912007	-0.305071818630983
GTEX-139T8-0426-SM-5K7VC	-0.996454113746767	-0.996454113746767	-0.996454113746767	-0.996454113746767
GTEX-139T8-0526-SM-5KLZL	-1.26423069448664	-1.26423069448664	-1.41938682272713	-1.26423069448664
GTEX-139T8-0626-SM-5KLZX	-0.765783819707532	-0.765783819707532	-0.765783819707532	-0.765783819707532
GTEX-139T8-0826-SM-5L3DE	-0.0990439987865024	-0.674118916563137	-0.674118916563137	-0.0990439987865024
GTEX-139T8-1026-SM-5J2MC	-1.5567588121404	-1.5567588121404	-1.5567588121404	-1.5567588121404
GTEX-139TS-0005-SM-5NQC1	-3.15028130373069	-3.15028130373069	-3.15028130373069	-3.15028130373069
GTEX-139TS-0008-SM-62LDG	0.111867284570851	-1.05359401261729	-1.77251535455801	-0.761462869298026
GTEX-139TS-0011-R10a-SM-5K7TU	-1.80258111636687	-1.80258111636687	-1.80258111636687	-1.80258111636687
GTEX-139TS-0011-R2b-SM-5J1MX	-2.12121678129996	-2.12121678129996	-2.12121678129996	-2.12121678129996
GTEX-139TS-0011-R5b-SM-5J2MZ	-2.15020831351604	-2.15020831351604	-2.15020831351604	-2.15020831351604
GTEX-139TS-0011-R6a-SM-5J2OB	-2.96242869084349	-2.96242869084349	-2.96242869084349	-2.96242869084349
GTEX-139TS-0011-R7a-SM-5K7X7	-3.1009762246945	-3.1009762246945	-3.1009762246945	-3.1009762246945
GTEX-139TS-0011-R8a-SM-5J1NP	-3.04327694934373	-3.04327694934373	-3.04327694934373	-3.04327694934373
GTEX-139TS-0126-SM-5K7XJ	-0.130489632980308	-0.130489632980308	-0.130489632980308	-0.162973435238476
GTEX-139TS-0226-SM-5K7W5	-0.77843464868519	-0.77843464868519	-0.77843464868519	-0.77843464868519
GTEX-139TS-1426-SM-5IFJD	-1.23968122138316	-1.23968122138316	-2.33167081268125	-1.23968122138316
GTEX-139TS-1726-SM-5IJG5	-0.819483102393218	-0.819483102393218	-0.819483102393218	-0.819483102393218
GTEX-139TS-1926-SM-5IJFO	-1.29366710656491	-1.29366710656491	-1.29366710656491	-1.29366710656491
GTEX-139TS-2126-SM-5K7XC	-1.03177646276187	-1.03177646276187	-1.03177646276187	-1.03177646276187
GTEX-139TS-2226-SM-5J2N1	-0.631823991284113	-0.656882589003675	-0.656882589003675	-0.631823991284113
GTEX-139TS-2626-SM-5J1MT	-2.13849449518635	-2.13849449518635	-2.13849449518635	-2.13849449518635
GTEX-139TS-2826-SM-5J1OO	-1.40807730212684	-1.40807730212684	-1.40807730212684	-1.40807730212684
GTEX-139TS-2926-SM-5KM1Z	-1.10777912503926	-1.10777912503926	-1.10777912503926	-1.10777912503926
GTEX-139TS-3126-SM-5LZWX	-1.17721648540016	-1.17721648540016	-1.17721648540016	-1.17721648540016
GTEX-139TT-0006-SM-5O9CG	-3.82505506486434	-3.82505506486434	-3.82505506486434	-3.82505506486434
GTEX-139TT-0011-R11b-SM-5LZV1	-0.249401340043589	-0.249401340043589	-0.249401340043589	-0.249401340043589
GTEX-139TT-0011-R1a-SM-5LZVD	-1.41068567048954	-1.41068567048954	-1.41068567048954	-1.41068567048954
GTEX-139TT-0011-R3b-SM-5K7VL	-1.23032750749995	-1.35887810297415	-1.35887810297415	-1.23032750749995
GTEX-139TT-0011-R5b-SM-5K7W8	-1.34018075852571	-1.40800389932613	-1.40800389932613	-1.34018075852571
GTEX-139TT-0011-R6b-SM-5J2ON	-1.3074772089651	-1.3074772089651	-1.31533121972354	-1.3074772089651
GTEX-139TT-0011-R7b-SM-5J2MN	-0.929645215062836	-1.27853009527619	-1.27853009527619	-0.929645215062836
GTEX-139TT-0126-SM-5K7Y5	-0.446309235695704	-0.600889057035558	-0.600889057035558	-0.446309235695704
GTEX-139TT-0226-SM-5K7YH	-0.480709514463301	-0.480709514463301	-0.480709514463301	-0.480709514463301
GTEX-139TT-0326-SM-5IJC3	-0.124608206155441	-0.124608206155441	-0.124608206155441	-0.685871215097033
GTEX-139TT-0426-SM-5IJFA	-2.19355653944807	-2.19355653944807	-2.19355653944807	-2.19355653944807
GTEX-139TT-0526-SM-5J1NN	-1.04422913488601	-1.04422913488601	-1.04422913488601	-1.04422913488601
GTEX-139TT-0726-SM-5K7XW	-0.124148021562841	-0.281952977564519	-0.590983606183304	-0.124148021562841
GTEX-139TT-2126-SM-5LZWC	-0.906254344793637	-0.906254344793637	-0.906254344793637	-0.906254344793637
GTEX-139TT-2226-SM-5LZWO	-0.639758751548153	-0.654829343302215	-0.654829343302215	-0.639758751548153
GTEX-139TT-2626-SM-5LZUB	-0.460673115252839	-0.460673115252839	-0.460673115252839	-0.460673115252839
GTEX-139TT-2726-SM-5IJFM	-1.06987503812637	-1.06987503812637	-1.06987503812637	-1.06987503812637
GTEX-139TU-0006-SM-5LZVN	-1.48082858037314	-1.48082858037314	-1.48082858037314	-1.48082858037314
GTEX-139TU-0008-SM-5ZZUK	0.285105561758435	-1.04096584975831	-1.2703697983835	-1.08542516843141
GTEX-139TU-0011-R5b-SM-5L3E1	-2.40599876365056	-2.40599876365056	-2.40599876365056	-2.40599876365056
GTEX-139TU-0126-SM-5K7WH	-0.372945630437779	-0.512255914281878	-0.512255914281878	-0.372945630437779
GTEX-139TU-0226-SM-5J1NM	0.032269126407877	-0.249400019766052	-0.249400019766052	-0.428199127141996
GTEX-139TU-0326-SM-62LFK	-0.0751299197871931	-0.0751299197871931	-0.0751299197871931	-0.616635426219567
GTEX-139TU-0526-SM-5J2M8	-1.93580031717355	-1.93580031717355	-1.93580031717355	-1.93580031717355
GTEX-139TU-0626-SM-5KM3X	0.0277320682627253	-0.624646713850094	-0.624646713850094	0.0277320682627253
GTEX-139TU-0726-SM-5L3EK	-1.04494095266924	-1.04494095266924	-1.04494095266924	-1.04494095266924
GTEX-139TU-0826-SM-5IJFG	-1.14571219951278	-1.14571219951278	-2.38731355655933	-1.17443598678123
GTEX-139TU-1126-SM-5J1NY	-0.0247589190680171	-0.0247589190680171	-0.0247589190680171	-0.0247589190680171
GTEX-139TU-1226-SM-5J2NL	-0.970293807618351	-0.970293807618351	-0.970293807618351	-0.970293807618351
GTEX-139TU-1326-SM-5LZXW	-0.689892314116248	-0.689892314116248	-0.689892314116248	-0.689892314116248
GTEX-139TU-1426-SM-5LZY9	0.254074185616271	-0.571858214613299	-0.571858214613299	0.254074185616271
GTEX-139TU-1926-SM-5J2OC	-0.445160269808056	-0.73977364218518	-1.36458875464651	-0.445160269808056
GTEX-139UW-0005-SM-5NQ8U	-2.59037784310813	-2.59037784310813	-2.59037784310813	-2.59037784310813
GTEX-139UW-0011-R11a-SM-5IJGN	-2.66120601817831	-2.66120601817831	-2.66120601817831	-2.66120601817831
GTEX-139UW-0011-R9b-SM-5LZYT	-1.67282868444768	-1.67282868444768	-1.67282868444768	-1.67282868444768
GTEX-139UW-0126-SM-5KM1B	-0.883801014117967	-0.883801014117967	-0.883801014117967	-0.883801014117967
GTEX-139UW-0226-SM-5K7WU	-0.77304371207544	-0.794364815143218	-0.794364815143218	-0.77304371207544
GTEX-139UW-0326-SM-5J1ML	-1.59465802548164	-1.59465802548164	-1.59465802548164	-1.59465802548164
GTEX-139UW-0426-SM-5K7V4	-0.867617707417568	-0.867617707417568	-0.867617707417568	-0.867617707417568
GTEX-139UW-1126-SM-5IJEJ	-1.16870721791165	-1.16870721791165	-1.16870721791165	-1.16870721791165
GTEX-139UW-2326-SM-5KM1Y	-1.11053317490088	-1.11053317490088	-1.11053317490088	-1.11053317490088
GTEX-139UW-2526-SM-62LFO	-1.54144762308341	-1.54144762308341	-1.54144762308341	-1.54144762308341
GTEX-139UW-2626-SM-5K7W1	-2.1427734915595	-2.1427734915595	-2.1427734915595	-2.1427734915595
GTEX-139UW-2826-SM-5L3E7	-1.53613901414766	-1.53613901414766	-1.53613901414766	-1.53613901414766
GTEX-139YR-0008-SM-5ZZUM	-0.767110890901199	-1.08900477865587	-1.08900477865587	-0.781354434726147
GTEX-139YR-0126-SM-5IJEY	0.357870092060794	-0.630530210479493	-0.630530210479493	0.357870092060794
GTEX-139YR-0226-SM-5IFEM	-0.833211991400968	-0.833211991400968	-1.7772666203866	-1.19037641126234
GTEX-139YR-0326-SM-5J1MC	-0.731234533578345	-0.731234533578345	-0.731234533578345	-0.731234533578345
GTEX-139YR-0426-SM-5IFFV	-0.718491639712338	-0.91228096860333	-0.91228096860333	-0.718491639712338
GTEX-139YR-0526-SM-5L3DG	-1.63930505540097	-1.63930505540097	-1.63930505540097	-1.63930505540097
GTEX-139YR-0626-SM-5IJBT	-0.629507176531062	-0.629507176531062	-0.629507176531062	-0.629507176531062
GTEX-139YR-0726-SM-62LFN	-0.30142883851341	-0.30142883851341	-0.30142883851341	-0.30142883851341
GTEX-139YR-0826-SM-5LZXY	-2.06503345949257	-2.06503345949257	-2.06503345949257	-2.06503345949257
GTEX-139YR-0926-SM-5LZYB	-0.364167152983302	-0.364167152983302	-0.364167152983302	-0.364167152983302
GTEX-139YR-1026-SM-5LZYN	-0.753479449747522	-0.753479449747522	-0.753479449747522	-0.753479449747522
GTEX-139YR-1226-SM-5IFEU	-0.220072482149012	-0.220072482149012	-0.220072482149012	-0.220072482149012
GTEX-139YR-1526-SM-5IFJ1	-1.59965414269038	-1.59965414269038	-1.59965414269038	-1.59965414269038
GTEX-139YR-1626-SM-5IJGK	-0.711812044822483	-0.711812044822483	-0.711812044822483	-0.711812044822483
GTEX-139YR-1726-SM-5IFFK	-1.57829598976114	-1.57829598976114	-1.57829598976114	-1.57829598976114
GTEX-139YR-1826-SM-5LZXA	-0.254315276782214	-0.254315276782214	-0.254315276782214	-0.254315276782214
GTEX-139YR-1926-SM-5LZXM	-1.09830273371497	-1.09830273371497	-1.09830273371497	-1.09830273371497
GTEX-139YR-2126-SM-5KM11	-0.598618790966428	-0.598618790966428	-0.598618790966428	-0.598618790966428
GTEX-139YR-2226-SM-5IFFW	-0.903970224476648	-0.903970224476648	-0.903970224476648	-0.903970224476648
GTEX-139YR-2426-SM-5J1OB	-0.172601428276363	-0.172601428276363	-0.172601428276363	-0.69807447997519
GTEX-139YR-2526-SM-5IJC6	-1.7780236235319	-1.7780236235319	-1.7780236235319	-1.7780236235319
GTEX-139YR-2626-SM-5K7U4	-0.0137247311698365	-0.0137247311698365	-0.0137247311698365	-0.306807529472201
GTEX-139YR-2726-SM-5K7VV	-1.08835242946788	-1.08835242946788	-1.08835242946788	-1.08835242946788
GTEX-13CF2-0006-SM-5O99L	-3.3700027847527	-3.3700027847527	-3.3700027847527	-3.3700027847527
GTEX-13CF2-0008-SM-62LDC	-1.07377649323564	-1.07377649323564	-2.14608895308781	-1.19829300437481
GTEX-13CF2-0011-R11b-SM-5LZXO	-0.69161151883538	-0.69161151883538	-0.69161151883538	-0.69161151883538
GTEX-13CF2-0011-R1a-SM-5LZY1	-3.13677915569619	-3.13677915569619	-3.13677915569619	-3.13677915569619
GTEX-13CF2-0011-R2a-SM-5L3DC	-2.60602594507169	-2.60602594507169	-2.60602594507169	-2.60602594507169
GTEX-13CF2-0011-R3b-SM-5LZZ6	-1.30216478987214	-1.3102902259417	-1.3102902259417	-1.30216478987214
GTEX-13CF2-0011-R5a-SM-5LZWS	-2.57317480817223	-2.57317480817223	-2.57317480817223	-2.57317480817223
GTEX-13CF2-0011-R7b-SM-5K7UV	-2.31305010042012	-2.31305010042012	-2.31305010042012	-2.31305010042012
GTEX-13CF2-0011-R8b-SM-5IJCX	-1.07593803523678	-1.07593803523678	-1.07593803523678	-1.07593803523678
GTEX-13CF2-0226-SM-5L3DV	-0.76830214934794	-0.76830214934794	-0.76830214934794	-0.76830214934794
GTEX-13CF2-0426-SM-5KM1H	-2.85180931926848	-2.85180931926848	-2.85180931926848	-2.85180931926848
GTEX-13CF2-1826-SM-5N9GK	-1.0283960371445	-1.0283960371445	-1.0283960371445	-1.0283960371445
GTEX-13CF2-2026-SM-5K7VI	-0.273170194244834	-0.273170194244834	-0.273170194244834	-0.273170194244834
GTEX-13CF2-2426-SM-5LZYL	-0.798832295241617	-0.798832295241617	-0.798832295241617	-0.798832295241617
GTEX-13CF2-2526-SM-5LZYX	-1.23602403371702	-1.23602403371702	-1.23602403371702	-1.23602403371702
GTEX-13CF2-2626-SM-5LZZA	-0.282975595262017	-0.460923941110391	-0.460923941110391	-0.282975595262017
GTEX-13CF2-2726-SM-5LZWW	-2.05824256836978	-2.05824256836978	-2.05824256836978	-2.05824256836978
GTEX-13CF2-2826-SM-5LZX9	0.0553255499523204	0.0185223128510027	0.0185223128510027	-0.26591878297516
GTEX-13CF2-3026-SM-5IFFX	-0.917292263919707	-0.917292263919707	-0.917292263919707	-0.917292263919707
GTEX-13CF2-3226-SM-5IFF6	-0.885812980654448	-0.885812980654448	-0.885812980654448	-0.940050230222697
GTEX-13CF3-0006-SM-5N9ED	-3.17438330382494	-3.2779760780376	-3.2779760780376	-3.17438330382494
GTEX-13CF3-0126-SM-5IFFM	-0.420775319751726	-0.736302000601735	-0.736302000601735	-0.420775319751726
GTEX-13CF3-0226-SM-5J1NW	-0.58862773328552	-0.815388044779662	-0.815388044779662	-0.58862773328552
GTEX-13CF3-0426-SM-5IJEU	-0.241693181040433	-0.517217217376056	-0.517217217376056	-1.08540852353241
GTEX-13CF3-0526-SM-5IJBV	-0.484902599311659	-0.484902599311659	-0.484902599311659	-0.484902599311659
GTEX-13CF3-0626-SM-5J1NO	-1.26599163927032	-1.26599163927032	-1.26599163927032	-1.26599163927032
GTEX-13CF3-0726-SM-5J2MY	-1.70775934954244	-1.70775934954244	-1.70775934954244	-1.70775934954244
GTEX-13CF3-0926-SM-5LZZC	-0.261926123850663	-0.395046827888762	-0.395046827888762	-0.695251073743889
GTEX-13CF3-1026-SM-5LZWY	-1.732898367174	-1.732898367174	-1.732898367174	-1.732898367174
GTEX-13CF3-1126-SM-5LZXB	-1.18517629915193	-1.18517629915193	-1.18517629915193	-1.18517629915193
GTEX-13CF3-1226-SM-5LZXN	-1.07631776707275	-1.07631776707275	-1.07631776707275	-1.07631776707275
GTEX-13CF3-1326-SM-5LZXZ	-1.10495175815534	-1.10495175815534	-1.10495175815534	-1.10495175815534
GTEX-13CF3-1426-SM-5K7YY	-1.10864849079036	-1.10864849079036	-1.10864849079036	-1.10864849079036
GTEX-13CF3-1526-SM-5J2NB	-0.706026429216799	-0.706026429216799	-0.706026429216799	-0.706026429216799
GTEX-13CF3-1626-SM-5IFG9	-1.28401909808003	-1.28401909808003	-1.28401909808003	-1.28401909808003
GTEX-13CF3-1726-SM-5LU9E	-0.871636136969722	-0.871636136969722	-0.871636136969722	-0.871636136969722
GTEX-13CF3-1826-SM-5J1NK	-2.19881674634422	-2.19881674634422	-2.19881674634422	-2.19881674634422
GTEX-13CF3-1926-SM-5K7WF	-1.61022630991878	-1.61022630991878	-1.61022630991878	-1.61022630991878
GTEX-13CF3-2126-SM-5IFJP	-0.673906261814832	-0.961017690506749	-0.961017690506749	-1.15761185009832
GTEX-13CF3-2226-SM-5J2MX	-1.28722700692152	-1.28722700692152	-1.28722700692152	-1.28722700692152
GTEX-13CF3-2326-SM-5IFGL	-0.543331785740967	-0.605437119240364	-0.605437119240364	-1.10407955074464
GTEX-13CF3-2426-SM-5IFGX	-0.727470707666592	-1.10636932157856	-1.10636932157856	-0.727470707666592
GTEX-13CIG-0006-SM-5P9HF	-3.7044691502375	-3.7044691502375	-3.7044691502375	-3.7044691502375
GTEX-13CIG-0011-R3b-SM-5K7XF	-1.78460453830464	-1.78460453830464	-1.78460453830464	-1.78460453830464
GTEX-13CIG-0011-R5b-SM-5L3F2	-1.97198363123932	-1.97198363123932	-1.97198363123932	-1.97198363123932
GTEX-13CIG-0011-R8b-SM-5LZX5	-0.237474718398263	-0.366557300222236	-0.478429242117382	-0.237474718398263
GTEX-13CIG-0011-R9a-SM-5K7VU	-1.84969227013029	-1.84969227013029	-1.84969227013029	-1.84969227013029
GTEX-13CZU-0005-SM-5LU8K	-1.4434990966878	-2.00368768566494	-2.00368768566494	-1.4434990966878
GTEX-13CZU-0008-SM-5ZZUI	-0.643733731179298	-0.91495069537974	-2.001676193914	-1.15392681671123
GTEX-13CZV-0008-SM-5ZZUE	-0.709376894593132	-1.16191477880515	-1.16191477880515	-0.709376894593132
GTEX-13CZV-0011-R10b-SM-5LZYD	-0.70357504098576	-0.70357504098576	-0.70357504098576	-0.70357504098576
GTEX-13CZV-0011-R11b-SM-5N9FN	-1.9549792437553	-1.9549792437553	-1.9549792437553	-1.9549792437553
GTEX-13CZV-0011-R3a-SM-5KM27	-1.12578164637437	-1.18942694109193	-1.18942694109193	-1.12578164637437
GTEX-13CZV-0011-R4b-SM-5J2NY	-2.40547887697395	-2.40547887697395	-2.40547887697395	-2.40547887697395
GTEX-13CZV-0011-R5a-SM-5K7XA	-1.38908994635878	-1.47982516757519	-1.47982516757519	-1.38908994635878
GTEX-13CZV-0011-R7b-SM-5LZXH	-2.07374588727962	-2.07374588727962	-2.07374588727962	-2.07374588727962
GTEX-13CZV-0011-R9a-SM-5LZXT	-1.94852190105373	-1.94852190105373	-1.94852190105373	-1.94852190105373
GTEX-13D11-0226-SM-5LZXL	-0.980954375335819	-0.980954375335819	-0.980954375335819	-0.980954375335819
GTEX-13D11-0326-SM-5LZXX	0.0239596305681414	-0.251576529121725	-0.251576529121725	-0.328315189258637
GTEX-13D11-0426-SM-5LZYA	-0.694133854467887	-0.694133854467887	-0.694133854467887	-0.694133854467887
GTEX-13D11-0526-SM-5LZYM	-0.282878141556769	-0.481436090559424	-0.481436090559424	-0.282878141556769
GTEX-13D11-0626-SM-5LZYY	-0.407491000983468	-0.407491000983468	-0.407491000983468	-0.407491000983468
GTEX-13D11-0726-SM-5LZZB	-1.18047003782636	-1.18047003782636	-1.18047003782636	-1.18047003782636
GTEX-13D11-0826-SM-5KLZJ	-1.1536722261364	-1.1536722261364	-1.1536722261364	-1.1536722261364
GTEX-13D11-0926-SM-5J2NC	-0.984703786268183	-0.984703786268183	-0.984703786268183	-0.984703786268183
GTEX-13D11-1026-SM-5IJFB	-0.419371204954463	-0.599528976579426	-0.599528976579426	-0.419371204954463
GTEX-13D11-1126-SM-5KLYS	-0.395757487902311	-0.395757487902311	-0.395757487902311	-0.753400242670551
GTEX-13D11-1226-SM-5IFGA	-0.020784195462838	-0.222465246463738	-0.222465246463738	-0.020784195462838
GTEX-13D11-1326-SM-5IJFY	-0.753414869073321	-0.753414869073321	-0.753414869073321	-0.753414869073321
GTEX-13D11-1426-SM-5K7Y9	-0.403892288998324	-0.403892288998324	-0.403892288998324	-0.403892288998324
GTEX-13D11-1526-SM-5J2NA	-2.28272331160876	-2.28272331160876	-2.28272331160876	-2.28272331160876
GTEX-13D11-1726-SM-5IFGQ	-1.91287445857718	-1.91287445857718	-1.91287445857718	-1.91287445857718
GTEX-13D11-1826-SM-5J2NM	-0.254142253880782	-0.254142253880782	-0.254142253880782	-0.254142253880782
GTEX-13D11-1926-SM-5IFGB	-1.08514969375127	-1.08514969375127	-1.08514969375127	-1.08514969375127
GTEX-13D11-2026-SM-5IJBK	-0.577137106325314	-0.577137106325314	-0.577137106325314	-0.577137106325314
GTEX-13D11-2126-SM-5IFH2	-0.941421713604944	-0.941421713604944	-0.941421713604944	-0.941421713604944
GTEX-13D11-2226-SM-5IFEO	-1.51853216432335	-1.51853216432335	-1.61434615770811	-1.51853216432335
GTEX-13D11-2326-SM-5IJCY	-0.572419728053682	-0.80504607560873	-0.80504607560873	-1.03386367354586
GTEX-13D11-2426-SM-5KM1V	-0.830526298654025	-0.907974783203482	-0.907974783203482	-0.830526298654025
GTEX-13D11-2526-SM-5KM28	-1.66778714913041	-1.66778714913041	-1.66778714913041	-1.66778714913041
GTEX-13D11-2626-SM-5IJDB	-0.238623599092366	-0.238623599092366	-0.238623599092366	-0.819355037303991
GTEX-13D11-2726-SM-5K7V7	-0.771872473395053	-0.771872473395053	-0.771872473395053	-0.771872473395053
GTEX-13FH7-0008-SM-5ZZUJ	-0.7565904195359	-1.07573711637024	-1.88812643154	-1.16764935478863
GTEX-13FH7-0126-SM-5KLZ1	-0.40502508559669	-0.40502508559669	-0.40502508559669	-0.40502508559669
GTEX-13FH7-0226-SM-5IFGG	0.0283405053976563	-0.110093897002275	-0.110093897002275	-0.324146679165004
GTEX-13FH7-0326-SM-5J1MR	-1.02534005027578	-1.02534005027578	-1.02534005027578	-1.02534005027578
GTEX-13FH7-0426-SM-5KM4M	-0.366881249572919	-0.366881249572919	-0.366881249572919	-0.47961751310811
GTEX-13FH7-0526-SM-5IJF8	-1.34527095878437	-1.34527095878437	-1.34527095878437	-1.34527095878437
GTEX-13FH7-0626-SM-5KLZD	-0.90613201736449	-0.90613201736449	-0.90613201736449	-0.90613201736449
GTEX-13FH7-0726-SM-5J2NK	-0.624250602205558	-0.624250602205558	-0.624250602205558	-0.624250602205558
GTEX-13FH7-0826-SM-5J2NW	-1.24925403556803	-1.24925403556803	-1.24925403556803	-1.24925403556803
GTEX-13FH7-0926-SM-5J2MR	-2.11001745376312	-2.11001745376312	-2.11001745376312	-2.11001745376312
GTEX-13FH7-1026-SM-5IJGF	-0.777947072808058	-0.839548795444959	-0.839548795444959	-0.912747843411971
GTEX-13FH7-1126-SM-5K7UG	-0.702128341515419	-0.702128341515419	-0.702128341515419	-0.702128341515419
GTEX-13FH7-1226-SM-5IJFK	-0.785787694841986	-0.785787694841986	-0.785787694841986	-0.785787694841986
GTEX-13FH7-1326-SM-5IFG8	-0.7469781622938	-0.841722704440417	-0.841722704440417	-0.7469781622938
